Date,Open,High,Low,Close*,Adj Close**,Volume
2016-03-03,"16896,17","16944,31","16820,73","16943,90","16943,90",91110000
2016-03-02,"16851,17","16900,17","16766,32","16899,32","16899,32",104470000
2016-03-01,"16545,67","16865,56","16545,67","16865,08","16865,08",105050000
2016-02-29,"16634,15","16726,12","16510,40","16516,50","16516,50",126220000
2016-02-26,"16712,70","16795,98","16623,91","16639,97","16639,97",98480000
2016-02-25,"16504,38","16697,98","16458,42","16697,29","16697,29",94120000
2016-02-24,"16418,84","16507,39","16165,86","16484,99","16484,99",93620000
2016-02-23,"16610,39","16610,39","16403,53","16431,78","16431,78",98170000
2016-02-22,"16417,13","16664,24","16417,13","16620,66","16620,66",102240000
2016-02-19,"16410,96","16410,96","16278,00","16391,99","16391,99",134340000
2016-02-18,"16483,76","16511,84","16390,43","16413,43","16413,43",104950000
2016-02-17,"16217,98","16486,12","16217,98","16453,83","16453,83",124080000
2016-02-16,"16012,39","16196,41","16012,39","16196,41","16196,41",142030000
2016-02-12,"15691,62","15974,04","15691,62","15973,84","15973,84",132550000
2016-02-11,"15897,82","15897,82","15503,01","15660,18","15660,18",172070000
2016-02-10,"16035,61","16201,89","15899,91","15914,74","15914,74",122290000
2016-02-09,"16005,41","16136,62","15881,11","16014,38","16014,38",127740000
2016-02-08,"16147,51","16147,51","15803,55","16027,05","16027,05",165880000
2016-02-05,"16417,95","16423,63","16129,81","16204,97","16204,97",139010000
2016-02-04,"16329,67","16485,84","16266,16","16416,58","16416,58",131490000
2016-02-03,"16186,20","16381,69","15960,45","16336,66","16336,66",141870000
2016-02-02,"16420,21","16420,21","16108,44","16153,54","16153,54",126210000
2016-02-01,"16453,63","16510,98","16299,47","16449,18","16449,18",114450000
01 29 2016,"16090,26","16466,30","16090,26","16466,30","16466,30",217940000
01 28 2016,"15960,28","16102,14","15863,72","16069,64","16069,64",130120000
01 27 2016,"16168,74","16235,03","15878,30","15944,46","15944,46",138350000
01 26 2016,"15893,16","16185,79","15893,16","16167,23","16167,23",118210000
01 25 2016,"16086,46","16086,46","15880,15","15885,22","15885,22",123250000
01 22 2016,"15921,10","16136,79","15921,10","16093,51","16093,51",145850000
01 21 2016,"15768,87","16038,59","15704,66","15882,68","15882,68",145140000
01 20 2016,"15989,45","15989,45","15450,56","15766,74","15766,74",191870000
01 19 2016,"16009,45","16171,96","15900,25","16016,02","16016,02",144360000
01 15 2016,"16354,33","16354,33","15842,11","15988,08","15988,08",239210000
01 14 2016,"16159,01","16482,05","16075,12","16379,05","16379,05",158830000
01 13 2016,"16526,63","16593,51","16123,20","16151,41","16151,41",153530000
01 12 2016,"16419,11","16591,35","16322,07","16516,22","16516,22",117480000
01 11 2016,"16358,71","16461,85","16232,03","16398,57","16398,57",127790000
01 08 2016,"16519,17","16651,89","16314,57","16346,45","16346,45",141850000
01 07 2016,"16888,36","16888,36","16463,63","16514,10","16514,10",176240000
01 06 2016,"17154,83","17154,83","16817,62","16906,51","16906,51",120250000
01 05 2016,"17147,50","17195,84","17038,61","17158,66","17158,66",105750000
01 04 2016,"17405,48","17405,48","16957,63","17148,94","17148,94",148060000
Dec 31 2015,"17590,66","17590,66","17421,16","17425,03","17425,03",93690000
Dec 30 2015,"17711,94","17714,13","17588,87","17603,87","17603,87",59760000
Dec 29 2015,"17547,37","17750,02","17547,37","17720,98","17720,98",69860000
Dec 28 2015,"17535,66","17536,90","17437,34","17528,27","17528,27",59770000
Dec 24 2015,"17593,26","17606,34","17543,95","17552,17","17552,17",40350000
Dec 23 2015,"17427,63","17607,92","17427,63","17602,61","17602,61",92820000
Dec 22 2015,"17253,55","17451,11","17242,86","17417,27","17417,27",91570000
Dec 21 2015,"17154,94","17272,36","17116,73","17251,62","17251,62",114910000
Dec 18 2015,"17495,04","17496,58","17124,31","17128,55","17128,55",344560000
Dec 17 2015,"17756,54","17796,76","17493,50","17495,84","17495,84",115780000
Dec 16 2015,"17530,85","17784,36","17483,68","17749,09","17749,09",123790000
Dec 15 2015,"17374,78","17627,63","17341,18","17524,91","17524,91",123430000
Dec 14 2015,"17277,11","17378,02","17138,47","17368,50","17368,50",142540000
Dec 11 2015,"17574,75","17574,75","17230,50","17265,21","17265,21",134510000
Dec 10 2015,"17493,17","17697,74","17474,66","17574,75","17574,75",107310000
Dec 09 2015,"17558,18","17767,69","17403,51","17492,30","17492,30",122020000
Dec 08 2015,"17703,99","17703,99","17485,39","17568,00","17568,00",113720000
Dec 07 2015,"17845,49","17845,49","17639,25","17730,51","17730,51",99670000
Dec 04 2015,"17482,68","17866,47","17482,68","17847,63","17847,63",137650000
Dec 03 2015,"17741,57","17780,59","17425,56","17477,67","17477,67",126990000
Dec 02 2015,"17883,14","17901,58","17708,20","17729,68","17729,68",102860000
Dec 01 2015,"17719,72","17895,50","17719,72","17888,35","17888,35",103880000
2015-11-30,"17802,84","17837,24","17719,79","17719,92","17719,92",155560000
2015-11-27,"17806,04","17830,36","17749,32","17813,39","17813,39",82540000
2015-11-25,"17820,81","17854,92","17801,83","17813,39","17813,39",82540000
2015-11-24,"17770,90","17862,60","17683,51","17812,19","17812,19",127170000
2015-11-23,"17823,61","17868,18","17751,53","17792,68","17792,68",134680000
2015-11-20,"17732,75","17914,34","17732,75","17823,81","17823,81",153140000
2015-11-19,"17739,83","17772,97","17681,98","17732,75","17732,75",114630000
2015-11-18,"17485,49","17752,16","17485,49","17737,16","17737,16",106810000
2015-11-17,"17486,99","17599,33","17451,41","17489,50","17489,50",167190000
2015-11-16,"17229,94","17483,01","17210,43","17483,01","17483,01",137590000
2015-11-13,"17439,25","17439,25","17238,89","17245,24","17245,24",134640000
2015-11-12,"17691,93","17691,93","17443,50","17448,07","17448,07",113660000
2015-11-11,"17769,50","17807,18","17696,91","17702,22","17702,22",95230000
2015-11-10,"17724,13","17768,66","17657,72","17758,21","17758,21",108640000
2015-11-09,"17900,78","17900,78","17667,78","17730,48","17730,48",121210000
2015-11-06,"17855,22","17912,04","17768,60","17910,33","17910,33",107450000
2015-11-05,"17871,25","17929,51","17779,19","17863,43","17863,43",98910000
2015-11-04,"17929,58","17964,12","17828,83","17867,58","17867,58",99890000
2015-11-03,"17819,74","17977,85","17796,02","17918,15","17918,15",92290000
2015-11-02,"17672,62","17845,90","17655,02","17828,76","17828,76",100840000
2015-10-30,"17756,60","17799,96","17662,87","17663,54","17663,54",149250000
2015-10-29,"17771,50","17786,00","17684,72","17755,80","17755,80",90300000
2015-10-28,"17586,69","17779,95","17556,71","17779,52","17779,52",115630000
2015-10-27,"17608,89","17635,18","17540,57","17581,43","17581,43",113960000
2015-10-26,"17649,57","17660,70","17602,51","17623,05","17623,05",116660000
2015-10-23,"17525,11","17679,37","17525,11","17646,70","17646,70",158090000
2015-10-22,"17180,88","17505,18","17180,88","17489,16","17489,16",152420000
2015-10-21,"17225,93","17314,99","17153,13","17168,61","17168,61",107100000
2015-10-20,"17228,47","17264,88","17147,99","17217,11","17217,11",106670000
2015-10-19,"17209,43","17235,95","17129,19","17230,54","17230,54",118430000
2015-10-16,"17141,75","17220,02","17107,35","17215,97","17215,97",145880000
2015-10-15,"16944,86","17144,42","16933,57","17141,75","17141,75",122960000
2015-10-14,"17079,08","17111,38","16887,67","16924,75","16924,75",120110000
2015-10-13,"17113,55","17172,81","17034,45","17081,89","17081,89",99400000
2015-10-12,"17082,29","17139,21","17064,58","17131,86","17131,86",72500000
2015-10-09,"17054,69","17110,88","17027,23","17084,49","17084,49",103730000
2015-10-08,"16904,17","17081,28","16859,34","17050,75","17050,75",100730000
2015-10-07,"16805,42","16963,30","16765,00","16912,29","16912,29",115690000
2015-10-06,"16774,02","16865,09","16746,03","16790,19","16790,19",120010000
2015-10-05,"16502,10","16798,37","16502,10","16776,43","16776,43",127660000
2015-10-02,"16258,25","16472,77","16013,66","16472,37","16472,37",136870000
2015-10-01,"16278,62","16348,87","16073,82","16272,01","16272,01",111420000
2015-09-30,"16057,08","16297,60","16057,08","16284,70","16284,70",145740000
2015-09-29,"16001,76","16118,89","15942,37","16049,13","16049,13",121160000
2015-09-28,"16313,26","16313,26","15981,85","16001,89","16001,89",139930000
2015-09-25,"16205,07","16465,23","16205,07","16314,67","16314,67",130790000
2015-09-24,"16257,11","16257,11","16016,36","16201,32","16201,32",122220000
2015-09-23,"16332,81","16355,29","16211,98","16279,89","16279,89",86030000
2015-09-22,"16477,45","16477,45","16221,73","16330,47","16330,47",119010000
2015-09-21,"16406,10","16578,60","16391,88","16510,19","16510,19",90730000
2015-09-18,"16674,74","16674,74","16343,76","16384,58","16384,58",341690000
2015-09-17,"16738,08","16933,43","16639,93","16674,74","16674,74",129600000
2015-09-16,"16599,51","16755,98","16593,90","16739,95","16739,95",99620000
2015-09-15,"16382,58","16644,11","16382,58","16599,85","16599,85",93050000
2015-09-14,"16450,86","16450,86","16330,87","16370,96","16370,96",92660000
2015-09-11,"16330,40","16434,76","16244,65","16433,09","16433,09",104630000
2015-09-10,"16252,57","16441,94","16212,08","16330,40","16330,40",122690000
2015-09-09,"16505,04","16664,65","16220,10","16253,57","16253,57",118790000
2015-09-08,"16109,93","16503,41","16109,93","16492,68","16492,68",123870000
2015-09-04,"16371,76","16371,76","16026,61","16102,38","16102,38",127270000
2015-09-03,"16364,34","16550,07","16317,31","16374,76","16374,76",109730000
2015-09-02,"16058,35","16352,58","16058,35","16351,38","16351,38",133480000
2015-09-01,"16528,03","16528,03","15979,95","16058,35","16058,35",171390000
Aug 31 2015,"16632,02","16632,02","16444,05","16528,03","16528,03",141440000
Aug 28 2015,"16649,42","16669,97","16535,18","16643,01","16643,01",131790000
Aug 27 2015,"16285,51","16666,69","16285,51","16654,77","16654,77",171980000
Aug 26 2015,"15676,26","16303,75","15676,26","16285,51","16285,51",208420000
Aug 25 2015,"15882,27","16312,94","15651,24","15666,44","15666,44",213220000
Aug 24 2015,"16459,75","16459,75","15370,33","15871,35","15871,35",293920000
Aug 21 2015,"16990,69","16990,69","16459,55","16459,75","16459,75",225170000
Aug 20 2015,"17345,32","17345,32","16990,69","16990,69","16990,69",128530000
Aug 19 2015,"17508,74","17517,19","17282,42","17348,73","17348,73",104720000
Aug 18 2015,"17537,30","17568,40","17486,42","17511,34","17511,34",79900000
Aug 17 2015,"17472,66","17551,40","17341,72","17545,18","17545,18",73380000
Aug 14 2015,"17410,12","17492,90","17394,06","17477,40","17477,40",82120000
Aug 13 2015,"17401,64","17481,78","17341,34","17408,25","17408,25",88550000
Aug 12 2015,"17382,93","17423,90","17125,81","17402,51","17402,51",120400000
Aug 11 2015,"17593,59","17593,59","17352,63","17402,84","17402,84",103010000
Aug 10 2015,"17375,18","17629,13","17375,18","17615,17","17615,17",92430000
Aug 07 2015,"17414,94","17414,94","17279,08","17373,38","17373,38",81800000
Aug 06 2015,"17542,61","17572,04","17362,86","17419,75","17419,75",96170000
Aug 05 2015,"17555,24","17661,37","17492,90","17540,47","17540,47",102450000
Aug 04 2015,"17596,93","17635,78","17505,50","17550,69","17550,69",99060000
Aug 03 2015,"17696,74","17704,76","17496,61","17598,20","17598,20",87880000
2015-07-31,"17755,87","17783,59","17671,59","17689,86","17689,86",106120000
2015-07-30,"17743,24","17761,25","17640,85","17745,98","17745,98",76650000
2015-07-29,"17631,40","17776,78","17629,20","17751,39","17751,39",93140000
2015-07-28,"17449,81","17650,07","17449,81","17630,27","17630,27",103450000
2015-07-27,"17561,78","17561,78","17399,17","17440,59","17440,59",117860000
2015-07-24,"17731,05","17756,54","17553,73","17568,53","17568,53",103470000
2015-07-23,"17853,78","17860,95","17705,03","17731,92","17731,92",88600000
2015-07-22,"17918,35","17919,35","17807,41","17851,04","17851,04",112370000
2015-07-21,"18096,67","18096,67","17868,34","17919,29","17919,29",100170000
2015-07-20,"18085,91","18137,12","18064,50","18100,41","18100,41",75060000
2015-07-17,"18117,58","18121,12","18032,06","18086,45","18086,45",106510000
2015-07-16,"18078,16","18131,61","18065,33","18120,25","18120,25",85030000
2015-07-15,"18053,38","18090,39","18010,15","18050,17","18050,17",80460000
2015-07-14,"17974,61","18072,82","17956,17","18053,58","18053,58",76740000
2015-07-13,"17787,27","17987,57","17787,27","17977,68","17977,68",86380000
2015-07-10,"17561,12","17797,49","17561,12","17760,41","17760,41",85800000
2015-07-09,"17530,38","17764,85","17530,38","17548,62","17548,62",100520000
2015-07-08,"17759,01","17759,01","17496,22","17515,42","17515,42",69830000
2015-07-07,"17684,92","17793,45","17465,68","17776,91","17776,91",105840000
2015-07-06,"17728,08","17734,36","17564,36","17683,58","17683,58",90130000
2015-07-02,"17763,32","17825,49","17687,52","17730,11","17730,11",83080000
2015-07-01,"17638,12","17801,83","17638,12","17757,91","17757,91",87010000
2015-06-30,"17599,96","17714,66","17576,50","17619,51","17619,51",126460000
2015-06-29,"17936,74","17936,74","17590,55","17596,35","17596,35",116340000
2015-06-26,"17892,03","18013,15","17892,03","17946,68","17946,68",158120000
2015-06-25,"17977,11","18036,10","17890,36","17890,36","17890,36",78990000
2015-06-24,"18139,10","18139,10","17966,07","17966,07","17966,07",104980000
2015-06-23,"18121,78","18188,81","18108,10","18144,07","18144,07",75970000
2015-06-22,"18027,63","18181,67","18027,63","18119,78","18119,78",77780000
2015-06-19,"18116,24","18117,71","18010,58","18015,95","18015,95",258300000
2015-06-18,"17944,61","18174,73","17944,61","18115,84","18115,84",94460000
2015-06-17,"17909,58","17998,00","17839,65","17935,74","17935,74",92410000
2015-06-16,"17787,43","17919,62","17774,12","17904,48","17904,48",77510000
2015-06-15,"17890,76","17890,76","17698,42","17791,17","17791,17",91920000
2015-06-12,"18035,83","18035,83","17857,07","17898,84","17898,84",83760000
2015-06-11,"18001,27","18109,77","18001,27","18039,37","18039,37",89490000
2015-06-10,"17765,38","18045,14","17765,38","18000,40","18000,40",96980000
2015-06-09,"17766,95","17817,83","17714,97","17764,04","17764,04",90550000
2015-06-08,"17849,46","17852,35","17760,61","17766,55","17766,55",86300000
2015-06-05,"17905,38","17940,78","17822,90","17849,46","17849,46",89140000
2015-06-04,"18072,47","18087,15","17876,95","17905,58","17905,58",93470000
2015-06-03,"18018,42","18168,09","18010,42","18076,27","18076,27",73120000
2015-06-02,"18033,33","18091,87","17925,33","18011,94","18011,94",77550000
2015-06-01,"18017,82","18105,83","17982,06","18040,37","18040,37",85640000
2015-05-29,"18128,12","18128,12","17967,74","18010,68","18010,68",139810000
2015-05-28,"18154,14","18154,14","18066,40","18126,12","18126,12",67510000
2015-05-27,"18045,08","18190,35","18045,08","18162,99","18162,99",96400000
2015-05-26,"18229,75","18229,75","17990,02","18041,54","18041,54",109440000
2015-05-22,"18286,87","18286,87","18217,14","18232,02","18232,02",78890000
2015-05-21,"18285,87","18314,89","18249,90","18285,74","18285,74",84270000
2015-05-20,"18315,06","18350,13","18272,56","18285,40","18285,40",80190000
2015-05-19,"18300,48","18351,36","18261,35","18312,39","18312,39",87200000
2015-05-18,"18267,25","18325,54","18244,26","18298,88","18298,88",79080000
2015-05-15,"18251,97","18272,72","18215,07","18272,56","18272,56",108220000
2015-05-14,"18062,49","18255,21","18062,49","18252,24","18252,24",91580000
2015-05-13,"18070,37","18132,79","18039,20","18060,49","18060,49",85180000
2015-05-12,"18096,16","18119,18","17924,80","18068,23","18068,23",89270000
2015-05-11,"18187,78","18199,95","18089,11","18105,17","18105,17",86050000
2015-05-08,"17933,64","18205,23","17933,64","18191,11","18191,11",94960000
2015-05-07,"17840,25","17973,07","17796,94","17924,06","17924,06",80920000
2015-05-06,"17934,81","18019,75","17733,12","17841,98","17841,98",100430000
2015-05-05,"18062,53","18086,01","17905,71","17928,20","17928,20",95340000
2015-05-04,"18026,02","18133,76","18026,02","18070,40","18070,40",86010000
2015-05-01,"17859,27","18028,89","17859,27","18024,06","18024,06",91700000
Apr 30 2015,"18033,33","18033,33","17774,89","17840,52","17840,52",129180000
Apr 29 2015,"18093,69","18096,46","17953,69","18035,53","18035,53",102080000
Apr 28 2015,"18035,90","18119,65","17917,36","18110,14","18110,14",124930000
Apr 27 2015,"18097,89","18175,56","18024,66","18037,97","18037,97",121110000
Apr 24 2015,"18056,42","18108,87","18009,08","18080,14","18080,14",119130000
Apr 23 2015,"18031,90","18133,03","17966,77","18058,69","18058,69",100240000
Apr 22 2015,"17950,82","18056,02","17887,76","18038,27","18038,27",91260000
Apr 21 2015,"18034,23","18109,70","17929,63","17949,59","17949,59",95180000
Apr 20 2015,"17841,18","18092,22","17841,18","18034,93","18034,93",103160000
Apr 17 2015,"18102,56","18102,56","17748,53","17826,30","17826,30",138860000
Apr 16 2015,"18106,27","18169,26","18063,86","18105,77","18105,77",89520000
Apr 15 2015,"18045,71","18160,52","18045,71","18112,61","18112,61",113610000
Apr 14 2015,"17979,11","18075,60","17905,48","18036,70","18036,70",82830000
Apr 13 2015,"18052,32","18107,57","17974,81","17977,04","17977,04",120090000
Apr 10 2015,"17956,73","18066,76","17945,55","18057,65","18057,65",116410000
Apr 09 2015,"17902,51","17984,22","17823,10","17958,73","17958,73",86740000
Apr 08 2015,"17877,62","17976,20","17822,23","17902,51","17902,51",76820000
Apr 07 2015,"17884,32","17983,12","17871,21","17875,42","17875,42",72150000
Apr 06 2015,"17755,50","17941,79","17646,80","17880,85","17880,85",100850000
Apr 02 2015,"17699,52","17815,03","17673,49","17763,24","17763,24",87370000
Apr 01 2015,"17778,52","17778,52","17585,01","17698,18","17698,18",103360000
2015-03-31,"17965,37","17965,37","17773,02","17776,12","17776,12",119470000
2015-03-30,"17727,48","18008,64","17727,48","17976,31","17976,31",104040000
2015-03-27,"17673,63","17729,14","17630,49","17712,66","17712,66",103220000
2015-03-26,"17716,27","17759,51","17579,27","17678,23","17678,23",117740000
2015-03-25,"18012,61","18041,97","17718,54","17718,54","17718,54",106560000
2015-03-24,"18110,87","18149,24","18010,44","18011,14","18011,14",87190000
2015-03-23,"18136,73","18205,93","18116,04","18116,04","18116,04",98030000
2015-03-20,"17961,13","18197,29","17961,13","18127,65","18127,65",333870000
2015-03-19,"18072,58","18072,99","17934,24","17959,03","17959,03",107820000
2015-03-18,"17846,80","18097,12","17697,52","18076,19","18076,19",130950000
2015-03-17,"17972,22","17972,22","17785,79","17849,08","17849,08",82560000
2015-03-16,"17751,24","17988,50","17751,24","17977,42","17977,42",101760000
2015-03-13,"17889,05","17889,05","17629,89","17749,31","17749,31",113620000
2015-03-12,"17626,84","17900,10","17620,49","17895,22","17895,22",111550000
2015-03-11,"17662,94","17731,78","17627,00","17635,39","17635,39",102120000
2015-03-10,"17989,56","17989,56","17662,94","17662,94","17662,94",120450000
2015-03-09,"17856,56","18031,04","17856,56","17995,72","17995,72",85820000
2015-03-06,"18135,72","18135,72","17825,15","17856,78","17856,78",113350000
2015-03-05,"18096,90","18160,35","18087,65","18135,72","18135,72",75840000
2015-03-04,"18203,37","18203,37","18029,50","18096,90","18096,90",80900000
2015-03-03,"18281,95","18281,95","18136,88","18203,37","18203,37",83830000
2015-03-02,"18134,05","18288,63","18122,59","18288,63","18288,63",89790000
2015-02-27,"18213,26","18213,26","18132,38","18132,70","18132,70",101110000
2015-02-26,"18224,41","18239,43","18157,07","18214,42","18214,42",81500000
2015-02-25,"18208,67","18244,38","18182,76","18224,57","18224,57",80480000
2015-02-24,"18112,57","18231,09","18098,73","18209,19","18209,19",79310000
2015-02-23,"18140,76","18141,21","18054,84","18116,84","18116,84",83670000
2015-02-20,"17985,77","18144,29","17878,37","18140,44","18140,44",111390000
2015-02-19,"18028,67","18028,67","17924,60","17985,77","17985,77",79130000
2015-02-18,"18045,72","18048,70","17982,20","18029,85","18029,85",75090000
2015-02-17,"18019,80","18052,01","17951,41","18047,58","18047,58",98760000
2015-02-13,"17968,65","18037,41","17961,76","18019,35","18019,35",85230000
2015-02-12,"17862,14","17975,65","17862,14","17972,38","17972,38",117160000
2015-02-11,"17867,86","17897,21","17759,65","17862,14","17862,14",89890000
2015-02-10,"17736,15","17890,34","17729,24","17868,76","17868,76",89930000
2015-02-09,"17821,49","17821,49","17685,32","17729,21","17729,21",81590000
2015-02-06,"17881,54","17951,09","17764,40","17824,29","17824,29",93610000
2015-02-05,"17677,26","17889,58","17677,26","17884,88","17884,88",79890000
2015-02-04,"17664,99","17782,22","17603,21","17673,02","17673,02",102560000
2015-02-03,"17369,97","17670,76","17369,97","17666,40","17666,40",112860000
2015-02-02,"17169,99","17367,68","17037,76","17361,04","17361,04",108090000
01 30 2015,"17416,85","17419,90","17156,82","17164,95","17164,95",168560000
01 29 2015,"17195,29","17433,13","17136,30","17416,85","17416,85",111690000
01 28 2015,"17402,91","17484,41","17189,00","17191,37","17191,37",115980000
01 27 2015,"17638,53","17638,53","17288,31","17387,21","17387,21",135940000
01 26 2015,"17668,11","17696,36","17567,60","17678,70","17678,70",87220000
01 23 2015,"17812,50","17812,50","17667,53","17672,60","17672,60",97110000
01 22 2015,"17557,29","17840,89","17482,54","17813,98","17813,98",111980000
01 21 2015,"17509,96","17599,58","17396,04","17554,28","17554,28",95530000
01 20 2015,"17516,96","17588,70","17346,73","17515,23","17515,23",119600000
01 16 2015,"17320,00","17528,37","17243,55","17511,57","17511,57",140480000
01 15 2015,"17436,30","17517,41","17298,04","17320,71","17320,71",94520000
01 14 2015,"17609,06","17609,06","17264,90","17427,09","17427,09",109180000
01 13 2015,"17645,02","17923,01","17498,23","17613,68","17613,68",99360000
01 12 2015,"17742,05","17793,88","17571,58","17640,84","17640,84",92500000
01 09 2015,"17911,02","17915,32","17686,09","17737,37","17737,37",93390000
01 08 2015,"17591,97","17916,04","17591,97","17907,87","17907,87",114890000
01 07 2015,"17374,78","17597,08","17374,78","17584,52","17584,52",91030000
01 06 2015,"17504,18","17581,05","17262,37","17371,64","17371,64",101870000
01 05 2015,"17821,30","17821,30","17475,93","17501,65","17501,65",116160000
01 02 2015,"17823,07","17951,78","17731,30","17832,99","17832,99",76270000
Dec 31 2014,"17987,66","18043,22","17820,88","17823,07","17823,07",82840000
Dec 30 2014,"18035,02","18035,02","17959,70","17983,07","17983,07",47490000
Dec 29 2014,"18046,58","18073,04","18021,57","18038,23","18038,23",53870000
Dec 26 2014,"18038,30","18103,45","18038,30","18053,71","18053,71",52570000
Dec 24 2014,"18035,73","18086,24","18027,78","18030,21","18030,21",42870000
Dec 23 2014,"17971,51","18069,22","17970,16","18024,17","18024,17",82890000
Dec 22 2014,"17812,25","17962,78","17812,25","17959,44","17959,44",98460000
Dec 19 2014,"17778,02","17874,03","17746,55","17804,80","17804,80",343690000
Dec 18 2014,"17367,85","17778,40","17367,85","17778,15","17778,15",123940000
Dec 17 2014,"17069,16","17389,30","17069,16","17356,87","17356,87",118220000
Dec 16 2014,"17173,07","17427,44","17067,59","17068,87","17068,87",116640000
Dec 15 2014,"17285,74","17403,54","17115,28","17180,84","17180,84",114050000
Dec 12 2014,"17590,05","17590,05","17280,83","17280,83","17280,83",121950000
Dec 11 2014,"17534,30","17758,51","17534,30","17596,34","17596,34",90100000
Dec 10 2014,"17797,99","17797,99","17508,10","17533,15","17533,15",115100000
Dec 09 2014,"17847,37","17847,37","17629,57","17801,20","17801,20",100400000
Dec 08 2014,"17954,94","17960,56","17804,28","17852,48","17852,48",88680000
Dec 05 2014,"17903,05","17991,19","17903,05","17958,79","17958,79",79110000
Dec 04 2014,"17910,02","17937,96","17814,81","17900,10","17900,10",76270000
Dec 03 2014,"17880,90","17924,15","17855,59","17912,62","17912,62",99400000
Dec 02 2014,"17778,85","17897,05","17778,85","17879,55","17879,55",81970000
Dec 01 2014,"17827,27","17827,27","17726,55","17776,80","17776,80",86390000
2014-11-28,"17830,55","17893,42","17807,78","17828,24","17828,24",80470000
2014-11-26,"17812,25","17833,76","17791,16","17827,75","17827,75",67450000
2014-11-25,"17819,05","17854,73","17790,89","17814,94","17814,94",88190000
2014-11-24,"17812,63","17855,27","17793,19","17817,90","17817,90",85510000
2014-11-21,"17721,02","17894,83","17721,02","17810,06","17810,06",140940000
2014-11-20,"17677,32","17720,44","17603,89","17719,00","17719,00",77740000
2014-11-19,"17685,51","17712,26","17624,50","17685,73","17685,73",73780000
2014-11-18,"17643,09","17735,71","17642,03","17687,82","17687,82",87420000
2014-11-17,"17631,85","17675,07","17606,81","17647,75","17647,75",70330000
2014-11-14,"17653,11","17664,15","17613,20","17634,74","17634,74",72850000
2014-11-13,"17618,69","17705,48","17583,88","17652,79","17652,79",80540000
2014-11-12,"17604,75","17626,71","17536,17","17612,20","17612,20",75980000
2014-11-11,"17615,64","17638,21","17584,94","17614,90","17614,90",52880000
2014-11-10,"17568,98","17621,87","17547,51","17613,74","17613,74",71430000
2014-11-07,"17558,58","17575,33","17493,37","17573,93","17573,93",82860000
2014-11-06,"17491,66","17560,31","17440,35","17554,47","17554,47",70670000
2014-11-05,"17385,76","17486,59","17385,76","17484,53","17484,53",76030000
2014-11-04,"17368,81","17397,23","17278,36","17383,84","17383,84",81390000
2014-11-03,"17390,90","17410,65","17339,85","17366,24","17366,24",80030000
2014-10-31,"17208,78","17395,54","17208,78","17390,52","17390,52",121610000
2014-10-30,"16968,14","17223,96","16920,76","17195,42","17195,42",80180000
2014-10-29,"17005,07","17065,50","16895,38","16974,31","16974,31",76450000
2014-10-28,"16825,19","17006,45","16825,19","17005,75","17005,75",83870000
2014-10-27,"16796,10","16836,98","16729,83","16817,94","16817,94",72580000
2014-10-24,"16677,04","16811,71","16649,72","16805,41","16805,41",90400000
2014-10-23,"16468,07","16767,52","16468,07","16677,90","16677,90",99420000
2014-10-22,"16615,26","16653,89","16459,85","16461,32","16461,32",92050000
2014-10-21,"16406,03","16620,78","16405,77","16614,81","16614,81",105110000
2014-10-20,"16373,15","16401,63","16260,54","16399,67","16399,67",94320000
2014-10-17,"16118,39","16427,38","16118,39","16380,41","16380,41",137910000
2014-10-16,"16137,14","16211,12","15935,22","16117,24","16117,24",131670000
2014-10-15,"16313,30","16313,30","15855,12","16141,74","16141,74",160380000
2014-10-14,"16321,90","16463,67","16273,64","16315,19","16315,19",110410000
2014-10-13,"16535,43","16602,41","16310,47","16321,07","16321,07",107830000
2014-10-10,"16654,88","16757,60","16543,91","16544,10","16544,10",136370000
2014-10-09,"16989,37","16989,37","16649,04","16659,25","16659,25",93210000
2014-10-08,"16718,65","17006,91","16663,26","16994,22","16994,22",106930000
2014-10-07,"16988,25","16988,25","16715,79","16719,39","16719,39",79420000
2014-10-06,"17010,34","17099,39","16930,38","16991,91","16991,91",655450000
2014-10-03,"16802,20","17027,84","16802,20","17009,69","17009,69",87940000
2014-10-02,"16808,27","16857,25","16674,04","16801,05","16801,05",75490000
2014-10-01,"17040,46","17041,16","16776,13","16804,71","16804,71",104240000
2014-09-30,"17070,45","17145,10","17017,11","17042,90","17042,90",102290000
2014-09-29,"17107,69","17107,69","16934,43","17071,22","17071,22",70220000
2014-09-26,"16948,62","17148,15","16948,11","17113,15","17113,15",74670000
2014-09-25,"17204,86","17204,86","16945,80","16945,80","16945,80",93520000
2014-09-24,"17056,64","17226,60","17033,93","17210,06","17210,06",80530000
2014-09-23,"17165,91","17171,88","17055,87","17055,87","17055,87",77090000
2014-09-22,"17271,71","17277,88","17159,36","17172,68","17172,68",74300000
2014-09-19,"17267,21","17350,64","17257,46","17279,74","17279,74",349620000
2014-09-18,"17163,73","17275,37","17163,73","17265,99","17265,99",85300000
2014-09-17,"17131,01","17221,11","17089,01","17156,85","17156,85",87810000
2014-09-16,"17027,16","17167,05","16985,55","17131,97","17131,97",73200000
2014-09-15,"16988,76","17051,85","16951,38","17031,14","17031,14",71740000
2014-09-12,"17044,05","17044,05","16937,67","16987,51","16987,51",82820000
2014-09-11,"17057,41","17057,41","16983,88","17049,00","17049,00",63650000
2014-09-10,"17016,05","17080,27","16974,57","17068,71","17068,71",76780000
